	Axis.1	Axis.2	Axis.3	Axis.4	Axis.5	Axis.6	Axis.7	Axis.8	Axis.9	Axis.10
VDP.03361	0.176043987632972	-0.0230595508676687	0.0625218941959599	0.0325128551278404	0.100603262649651	0.0220826954678924	0.0113433636532783	0.0148897448823698	0.0370503759208756	-0.0415774097241046
VDP.02574	0.184737110336363	0.0747989181189953	0.035840654981762	0.0437002072627163	0.0613606010761498	0.0218553249978974	0.0385854256671278	0.0832562595811787	0.0289684348888878	0.0042039801703219
VDP.07058	0.16813781706202	0.101711046834805	0.000211991475900062	-0.00341436139273205	0.0605702926570333	0.163744358854683	0.0789042867390187	0.0298301185790357	0.0161228007252796	0.035399123894042
VDP.01653	0.119626711301633	-0.0579672442958372	-0.22150179899245	0.0469452098523267	0.0907793485115694	0.0234109163305931	-0.00735395207902345	-0.0390995390127638	0.0186507436927842	0.0221916624303163
VDP.02437	0.102259122306409	-0.0812551120570119	-0.11467881284106	-0.0652136434759147	0.0907742548697529	0.00569384331398091	-0.0606999521750794	-0.0588924499022801	0.074420558214677	0.0285981433118619
VDP.05659	0.205119560368439	0.104693195717403	0.0143895337574425	0.0338805621344458	0.0572279757563548	-0.0187568632328984	0.0207482433516134	0.0585383693298827	-0.0153327864554622	-0.0148699247552761
VDP.06759	0.0962122687169466	-0.0616328457792088	-0.100556297444095	0.0645716631273625	0.10343571295729	-0.0714513834197926	-0.0178458918326709	0.061688312883402	-0.00268667654632262	-0.0727777831434115
VDP.02271	0.0966024779144528	-0.138566652378741	0.262242509150888	0.00608189920802297	-0.0108094553755278	0.00878741982761357	-0.0619239645812587	-0.0327515636568596	-0.00669942218141055	-0.0431967024525933
VDP.03386	0.128083501721247	0.019378880524881	0.277460158581929	0.0388812250291304	0.0298079439008336	-0.0189758742085217	-0.0568806078036714	-0.0589819395901839	-0.0151877990772131	-0.0597713505268916
VDP.05448	0.144205883701412	0.135407974802879	0.0249914641305208	0.0543530665626319	0.0849501428946517	0.000593817041890489	0.0594406130593725	0.0737529753954201	-0.039785061953103	-0.00227107895976116
VDP.05042	0.108638192756159	-0.133134001608127	-0.0783330060480421	0.0437126068582065	0.101159553704838	-0.0678621484078042	-0.00977648244260233	0.0814579029522836	0.0094350285757506	-0.0617636060659721
VDP.05333	0.203691312970507	0.0651069364046175	-0.103320482331406	-0.00820282247049092	-0.0107759592722713	-0.023117801897085	-0.0172154813957148	-0.0201057622993513	0.0165919129533758	-0.00714466312908409
VDP.01095	0.169126668078413	-0.0394029944736912	0.0779582052368974	-0.0133260307575026	0.0558572775387076	0.177605889896926	0.0364158554622541	0.0268984602806774	0.0618513801906116	-0.0439017960963858
VDP.01324	0.188322694915719	0.0150481727105846	0.000574834598091119	0.0188326931133438	0.0301173898922217	0.0339016826902405	0.0178628810848816	-0.00553607028968931	0.0558756265265343	-0.00482156374827317
VDP.01742	0.183112876754245	0.0770628491431326	-0.125362014038454	-0.0309797493579997	-0.137974828631963	-0.0192612119255749	-0.0278004245135002	0.0163601127778712	0.0671644236673005	-0.00725996758531009
VDP.03136	0.176287644107035	0.0951041977062367	-0.248335281124246	-0.01550951221377	-0.116192411786117	-0.0587647203164902	-0.051351062670786	-0.0837624857109238	-0.0268343462603196	0.0476947219286917
VDP.01292	0.204739848784793	0.084466885854982	-0.0580258211810826	0.0639123456609683	0.0994227735651439	-0.0841708473290353	-0.0336020883269373	-0.00600078765854128	-0.0674990443963437	-0.0470925670411563
VDP.02936	0.204347976925918	0.0449363052823734	-0.0344108931070278	0.0422016058702686	0.0654631335008001	-0.005332413355498	0.00878582096631653	0.00124721863594123	0.00646231907621628	-0.0156826310675718
VDP.03600	0.131688618679326	0.145825958414817	0.150722763523884	-0.0634522288576332	-0.268180080455093	-0.0883691570371361	-0.0499207922680174	0.0622853884294302	0.0737020893043922	-0.0957918985373822
VDP.04323	0.154883415533987	0.00304732536387414	0.154084387000075	0.0796640387834406	0.0562522049038753	-0.0661708409960829	-0.0431595865632529	-0.0288552670751704	0.0128908087083776	0.0110858983892375
VDP.05563	0.1522569601653	-0.102974463111007	-0.0891774314153098	-0.0271302737821997	0.0269360974740128	0.118870426625678	0.0255374726037907	-0.0201577834392245	0.0712368250337905	-0.0163801500871223
VDP.03457	0.209867727945211	0.066146656451388	0.0469804745164575	0.0301358296338349	0.0497428052758205	0.0721211416543479	-0.00232611253069725	-0.0150816809923675	0.00323776075160109	0.0183465419263832
VDP.05378	0.172105767730828	-0.0438022479314771	0.0215769068527128	0.004376601868304	0.000881020436333089	0.0418450712850135	-0.0348003147374727	-0.109089060261312	0.0289011682088023	0.00143271314604405
VDP.01679	0.122395489331105	0.229248583482933	-0.116292615371639	-0.0986478096928659	-0.329204913740886	-0.127304689810272	0.0275749060300736	0.159517159747021	0.0317671428384691	-0.0048493866676703
VDP.03367	0.180881293153736	0.0708565335294516	-0.0550974530600899	0.0769921764637704	0.122774035823403	-0.166417899641321	-0.0282624813563711	0.0583104910295935	-0.0777814019310686	-0.107283953045236
VDP.04496	0.160098411485673	-0.0870495561299577	0.0144482242285122	0.0349823480622491	0.0341677694757352	-0.0309136152680795	-0.033614752590203	0.00024943819762842	0.031935813964253	-0.0288016495278783
VDP.06808	0.122591333524144	-0.0639952177743837	-0.0481193297912986	-0.0619116411735746	-0.24087619168769	-0.0999416556879921	-0.0638423218522366	0.101394542727309	0.11185304897752	-0.110627164210223
VDP.03366	0.133091793628031	0.043377434844777	-0.266271544063823	0.00743699552639508	0.0451142378489879	0.0445452326708706	-0.00308369231612972	-0.177886663127362	-0.0926989204612872	0.0523503924551483
VDP.03955	0.112830580550101	-0.225914619405172	-0.0754806696737906	-0.00592116394300977	0.0180365824006221	-0.0633929407508076	0.0132494473400309	0.0757662238785296	-0.0211576431078681	0.0233245511732733
VDP.04049	0.070251029514908	0.046648200497395	0.27857823966032	-0.00765574371036161	0.057288615694617	0.120890296745778	0.0387832224069393	0.00293368453149212	-0.0336479853946351	-0.161407203690401
VDP.04059	0.228154137787937	0.107901198823672	-0.0502378903138793	0.0131818300500551	0.0134735721516123	0.00660758068167915	0.00942197539201831	-0.00853483525590879	-0.00904711908912054	0.0315455933156567
VDP.02399	0.154211606830754	-0.0841877763720853	0.0601191751262349	0.0230690863705029	-0.00126321157016597	-0.0193000918754651	-0.0406017047840867	0.0165479689691758	0.0368925413247071	-0.0827047843083239
VDP.06964	0.135502311491099	0.0626872411148724	0.0926718860717183	0.0554921625711192	0.0640505220520798	-0.0479605171389842	-0.0460347042316654	-0.0205405495949185	0.000687162466044076	0.0374574456989253
VDP.03051	0.179851765887545	0.089778122410722	0.21324453650298	0.0762041651527191	0.0494996354304569	-0.10564940463334	-0.0452739819923815	-0.0422871012814768	-0.0519300157896446	-0.00315982489275643
VDP.01265	0.216835962523759	0.128192281190299	-0.144955774268484	0.00228348962901583	-0.0622310826630235	-0.0735284702773245	-0.00294777599809746	0.089789875710493	-0.0076178345704578	-0.0452889810569379
VDP.02945	-0.110790580709682	-0.388404946776592	0.0813981058813412	-0.181180420508245	-0.178526709506497	0.00678501291966068	0.0726749287124568	0.133393646067849	-0.089081438946003	0.0457733864729092
VDP.05195	0.113396996654593	0.0306939002862759	0.262415695600459	0.0109526511523583	0.00224809588760877	0.022033345934112	-0.0259255342611353	-0.0465535282169417	-0.00217876839458282	-0.0969244392331901
VDP.03759	0.0404755213544819	0.0318161237837107	-0.301577564485261	0.0884996733720906	0.0905636996118465	0.0141188297416982	0.00253473776896141	-0.0934467280558496	-0.0344611657035036	0.102961081352394
VDP.01233	0.168965873314622	0.0145806132593425	-0.153352432298513	-0.0168105305774447	-0.106079872662257	-0.0140885468044705	-0.0673304887234039	-0.110291429270641	0.0279330898134748	0.00742938096821642
VDP.02942	0.193057645680103	0.131323994778941	-0.108825321719348	0.0357038330362565	-0.0659695018873939	-0.164437158780264	-0.0412062227661386	0.0209462132160957	-0.0109169007446999	0.00100333607119066
VDP.06434	-0.0807383147718552	-0.362593777290979	0.193378518820249	-0.117269910571304	-0.073370046690408	0.00588198086249425	-0.0167691969676533	0.0583332625676778	-0.141237391315553	-0.125206184207425
VDP.04979	0.18087625505814	0.185377478713892	-0.115347006704835	-0.0821030398193006	-0.274919783751084	-0.0356288315739945	-0.0170330630151298	-0.000490199794708767	0.0550883774107393	0.0373354169147908
VDP.03544	0.210112441131988	0.0926333851255585	-0.101782035423394	-0.0166074218810268	-0.123389793584279	-0.0402126380094248	-0.0491750122342837	0.00159074856176665	0.0234254673458297	-0.00734696041252618
VDP.01070	0.169226960329448	-0.0317274301615806	0.169988638042369	0.0461890148034094	0.0265243327210612	-0.0569925335206327	-0.0448352572272214	-0.0045930039704233	0.0223438010232738	-0.00852169360974906
VDP.04976	-0.0361881629159542	-0.266354400697286	0.130341815523585	-0.135675738533393	0.0211277126679686	0.168253431242468	0.0645426807188722	0.14248479296372	0.0286017824028798	-0.0584886735763059
VDP.01062	0.159233081839948	0.144763005777217	-0.189192080688199	0.0494164333411848	0.0389642993932626	-0.0823968264350987	0.0158723957213741	0.0399041698041189	-0.0650272426295523	0.0371004785798861
VDP.02275	0.191896260291838	0.122451558317133	0.179487087987087	0.0419634554176572	0.0546114511144037	0.0146891815856629	0.0257567650147339	-0.0307075390818753	-0.0163694931292998	0.0674097268592873
VDP.02264	0.197187963405969	0.146675561545139	0.00773748103448968	0.090638612111248	0.119374572621503	-0.169213385590736	-0.0122305726545413	0.0185923863490383	-0.0992064328808298	0.00904670849465599
VDP.04359	-0.476699076043739	0.14567382115389	-0.0162189184790549	-0.0173536566516271	-0.0114669256049049	-0.0113374692233151	0.0590950225693177	0.0417435806087813	-0.0535487406635757	0.105774937307949
VDP.03231	0.22080549477011	0.169799142664065	0.00598683140231619	-0.0124114464391929	-0.117160335040632	-0.0553836673219	0.00834084437350778	0.0628263188220463	0.0489552776505398	0.033106281563792
VDP.01509	0.136801823298901	0.0705812227926661	0.0419855868735887	0.00815294608635844	-0.0683445217140632	0.0123659639932187	-0.0168234420776523	0.0640135742782465	0.0325557481933009	-0.0593836589871837
VDP.02204	0.190559502554764	0.114098724920944	-0.0370628172601561	0.0639106807606157	0.0997429238611962	-0.00814875304142744	0.0376675653758525	0.046991016498193	-0.0132804176343082	0.056588459461333
VDP.03050	0.0178323656413744	-0.152979866081789	0.326085001534699	-0.0486080657433292	-0.0233995854212038	-0.0192170948224633	-0.0565152418034148	-0.0475565746154562	-0.0207857526019234	0.02679065999106
VDP.06238	0.131184253156253	-0.126368941859724	-0.013444739623296	0.00438200099299862	0.101877694178559	0.049262438847901	0.0332463263887424	0.122492850756831	0.0202912646100536	-0.0757194862938128
VDP.05581	0.195289447279912	0.180664137761483	-0.121696665857247	-0.0626749144516022	-0.193512434353412	0.0404169362262972	-0.0258538107449267	-0.100031502443772	-0.012275559458809	0.0767976895775174
VDP.03232	0.157137440231972	0.00672197207834011	0.187496811773953	0.0580941994158841	0.07195721120694	-0.0436522478827569	-0.0639927447605966	-0.036792934103689	-0.0247562902268971	-0.0753735616837171
VDP.03951	-0.0311307191548977	-0.337248083358937	0.147038790495979	-0.129617763520523	-0.0143208047291507	0.099235057015722	0.110013637730931	0.13687514023492	-0.0210494559698016	0.0061238803680277
VDP.03835	0.105980794808827	-0.0157730558247406	0.0120837313478072	0.0094157550313442	0.0192150345977582	0.116727657230162	-0.00523062757174446	-0.00529663500903645	0.0265956238831005	-0.0851594658671664
VDP.01619	0.157447649074231	-0.0805872840538458	-0.0635441925169949	0.0409934210532159	0.0300629269951955	-0.0328049949694941	-0.0636897439224219	-0.0352264030524765	0.0191516599746528	-0.0602948551350686
VDP.05354	0.176268282264818	-0.0712304250230408	-0.101739428382962	0.00132303566594553	0.0116261857505157	0.00797079252284075	-0.024326153982714	-0.0603025427838805	0.0207305388377527	-0.00211596090320112
VDP.02721	0.0990096965618586	0.111716847923951	-0.132301759671407	0.0478589853569115	0.0479151617362396	-0.0377227247210314	0.0883545381715375	0.171158277521086	0.00629464418458526	0.00250258112433329
VDP.05489	0.127105222051696	-0.0220549131876841	0.277474788053813	0.0188819228007581	0.0407173041171253	0.0994390814810413	-0.0471173380175671	-0.0188418216837024	-0.00709575904617469	-0.122992020587624
VDP.04527	0.142492049555614	-0.17971399128668	0.017020128338968	0.0199380197451486	0.0411864789565207	-0.111955491482461	-0.0102619821210019	0.0216916131905201	0.00560857227031927	0.0284682632492322
VDP.04749	0.156343365424662	0.0688030491498834	0.0381090554530756	-0.0164936495787921	0.00705497573904088	0.158436850673026	-0.00277146407432341	-0.123176022406144	-0.0140227424648486	0.0308110705902469
VDP.04652	0.000775274961991656	0.0491402518740242	0.105813572954455	0.163427211707244	0.0598031332410711	-0.0110146971592818	-0.0418442922122522	0.0303764898761891	0.0539922845139954	0.022962387494092
VDP.01390	0.150864200549729	0.129588967593654	-0.0526953281562168	0.0434633122177159	0.102910384776917	0.0968977654301465	0.0955532705242157	0.125849454374926	-0.010652695616592	0.038249345197643
VDP.06003	0.0966191661440087	-0.222333369688053	-0.0969955800546652	-0.0664979735064135	-0.0627392920171907	0.0599604613820629	-0.0171511108892326	-0.135714177848367	-0.013642094814219	0.0747412058781555
VDP.05706	0.178686891880721	-0.0752504645737162	-0.138853186859119	0.0247113370376521	0.0886998746879193	0.0204464293537531	-0.0221624273848769	0.000389602780962831	0.00795666538603196	-0.0606641611226388
VDP.05786	0.198971098502907	0.00539815314786168	-0.195256399928597	0.0301753070763562	0.111287271470314	0.022890342470705	0.00545133977769635	0.0137110876762943	-0.0340957868717006	-0.0602755775101998
VDP.02120	0.0682387211655107	-0.265985001973346	-0.0587477862342153	-0.0619232420694638	-0.0680220142326074	0.0406592709903703	0.0253879676816496	0.012206851098234	-0.0248054535904342	0.0902921534941846
VDP.02827	0.193413129533841	-0.0278458540778323	-0.0755158200539498	0.0241896412904069	0.0473714967529711	0.0604424491054688	-0.0253371452068603	-0.0785420083934275	0.0191639210550799	-0.0171612748923943
VDP.04417	0.205027676059478	0.0674821264613954	-0.127942082020893	-0.016627873735618	-0.0943746503263531	0.00238942608614194	-0.0591652811949805	-0.117576627325392	0.0119397560862493	0.0264775767740172
VDP.04435	0.189281766984415	0.0645024451830711	0.107601950503395	0.032288462285327	0.0656961775117124	0.0202811203831349	0.023257119366232	0.0314167103665103	0.0183619045628774	-0.00657902296858097
VDP.02777	0.125229399368392	-0.0991451427063339	-0.0345708999575707	-0.0455839370034359	-0.0400226896342366	0.0806071873410956	-0.0196409136654125	-0.0912537237076584	0.0146394306068222	-0.0335485908486248
VDP.07039	0.15264846509559	-0.128523509305549	-0.0815848445482345	-0.00937284211705849	0.0568237842944324	0.0681076377878539	0.00833674930654023	0.0241493634275319	0.0282374538076396	-0.045166579550419
VDP.06414	0.106614903622716	0.153412469610819	-0.0410619845136316	0.00835231688602519	0.114916131536308	0.145521087967703	0.164764459012805	0.196191886658707	-0.00774554500015958	0.0458488113467274
VDP.02309	0.224536879638032	0.167567240641436	-0.00573195734096189	0.0237643646096697	0.0472296687484844	-0.024578325259314	0.0704268466001639	0.0878166638799458	-0.015458931240308	0.0583438026652601
VDP.02438	0.146541159778405	-0.125243297785961	-0.0953438910041567	-0.00732158646749555	0.0462668496805737	0.0630614643109897	0.00687300796618284	0.00950004465864138	-0.00774608581416585	-0.0590131098939148
VDP.02127	0.191286965377215	0.0280253761890082	0.0805460190728331	0.0695101192414552	0.075545047771525	-0.0655980991617139	-0.050213753500486	-0.0392721253207319	-0.0155122456827795	-0.0184478819324254
VDP.02908	0.170582731899502	-0.106420698017954	-0.0707343033619461	0.0342461434443843	0.0503154342082242	-0.0565049600562273	-0.0475097471076762	-0.0594227065993607	0.022600155296098	-0.0192170078589207
VDP.02591	0.00188590814532898	-0.342010268529635	-0.0584054094773571	-0.13677913568406	-0.128242405676486	0.150917114585039	-0.0532367861551925	-0.167842031287118	-0.0978106642495997	0.0356942945839534
VDP.06430	0.218093511631658	0.0951029145375667	-0.0119040323390794	0.0352901025642922	0.0753748017455701	0.0398059562151667	0.0273830658999078	-0.0469839650805003	-0.0108940003674852	0.0767578766921715
VDP.04756	0.139148317047814	0.170088119143639	0.032139674636822	0.0177687493815011	-0.0399352769061245	0.0880478925372322	0.0362580228368204	0.0508353911419474	-0.0133622250856149	0.0739539248199011
VDP.04549	0.191832841041727	0.049880258855284	-0.198349646072526	0.0351622950505991	0.0711322907406963	0.00442950460462312	-0.0124184863077838	-0.0994723461522862	-0.0558348841905843	0.0253568028669888
VDP.02585	-0.39022891450867	-0.0287295129264137	-0.0272688019252247	0.210483908679111	0.00553096507133136	0.237121880036695	-0.0652863126641577	0.113127264894477	0.057879670855028	-0.0741778397659716
VDP.03843	0.146843243611655	-0.0716918523425273	-0.0297631252622505	0.0688040959893902	0.126666153367561	-0.132144658459278	-0.0392790269146964	0.0483133574119223	0.0021801756827107	-0.122764906404057
VDP.06550	0.095474954767323	-0.255838018142116	0.00990728467621004	-0.016682390901612	0.0276007583708846	-0.0895577416139756	0.0173813166168025	0.100152404739233	-0.0498294640007516	0.018631764304781
VDP.02330	0.113813245580432	-0.130629648115356	-0.146783856787299	0.042770310002369	0.0524943420379362	-0.0468876152859472	-0.03987924847152	-0.0533470144548594	0.0257593603797309	0.00689463632881301
VDP.01881	0.177598467987071	-0.0377544263845703	-0.046427556730853	0.0552201073461896	0.123260414981699	-0.0371951003342327	0.00514180625030358	0.0652028006867128	0.0173216604579388	-0.117258176477378
VDP.01408	0.00673907840973858	0.0722274905313429	0.187881660777578	0.147362907189403	0.0615144257811418	-0.00625454860725641	-0.0227937587487306	0.0182382570712137	0.0341871017664087	0.049718918868323
VDP.03397	0.143941282870775	-0.189764349118968	-0.0853112325566487	-0.0136863923162196	0.0284339162490428	-0.04815839862844	-0.0233953206830864	-0.00537709075129628	-0.0121905373102359	0.0243336713240753
VDP.03642	0.196330750307901	0.00387592374811698	-0.116889422123806	0.00426493439381166	0.0469281666753153	0.0691672536258454	-0.0131852702802519	-0.0876508102492744	0.0140639107704184	0.0266246219516855
VDP.06669	0.135619423153759	0.0133748080209461	0.269946655125236	0.0368647609244822	0.0516181127760343	0.0277720692329355	-0.0193809221304957	-0.0159199543010799	-0.00201852521387656	-0.055418126926241
VDP.03116	0.153403738610095	-0.106797993165615	0.00361621881217303	0.0364828340612832	0.00628938355065085	-0.0925045090648903	-0.0659377522556696	-0.115388043922743	0.0266203782256326	0.00688969059812487
VDP.03542	0.0730778743999166	-0.0422467253832427	-0.0239768663802871	-0.124918064714639	-0.347561969620973	-0.0293487865763448	-0.0607028276038592	0.109281503399402	0.140099858966763	-0.142183722380377
VDP.05641	0.0959922815418994	-0.266322443212291	0.0837938127746796	-0.0422401035739603	-0.0435641387298268	-0.0674391381914397	-0.00720207136562105	0.0608081799955413	-0.0564714865091608	0.0261103897139161
VDP.02805	0.176107963353395	0.0572567357722504	0.108815819158022	0.0465514832247528	-0.000289974015978167	-0.0430336013941904	-0.0307257479580602	0.0115948118844747	0.0275091979390625	0.00339866549055999
VDP.03697	0.15744109912999	-0.111708394101441	-0.155875895567733	0.0212193867902939	0.0357550074461259	-0.0318982969578979	-0.0525957039610204	-0.11859885582202	-0.00558905103022799	0.0118834534617944
VDP.02808	0.0284046672240517	-0.308743349707906	0.000746310550461557	-0.0849226240273196	-0.0509217704050438	0.0499123691310421	0.0649265495825105	0.0786608657660706	-0.0167326015695628	0.013924647906531
VDP.05474	0.153695698257079	-0.0227209246449696	0.232339722261585	0.041144639859559	0.0194288184421288	-0.0299038326287515	-0.0429253796147467	-0.0409307755191326	0.0279835078474551	-0.0267761335704719
VDP.02490	0.0852664062813728	0.169727058947183	-0.084705942394182	-0.0737534234902683	0.00244255106691534	0.178978382427724	0.192750851839048	0.110821509244577	-0.0643207139148767	-0.019582053410844
VDP.01235	0.205080297271733	0.0704750293147729	-0.105838001413538	0.0149295063065384	0.0228616595094597	0.0437088658421307	0.0251018301944738	0.0184987464102733	0.0371646548447021	0.0291353703678421
VDP.02901	0.0621840432978078	0.0122892108887792	-0.167799327931366	0.0136862270790997	0.0507197659869313	0.0797156360741299	-0.0181030813257094	-0.107534974913757	0.0523869826396831	0.0786720695202568
VDP.04109	0.0327116477028674	-0.219805253363668	-0.0142918213484439	-0.0559765305094835	0.017350297187839	0.0668394778097519	0.0977024948387112	0.145447641198966	0.0298596196858157	0.0323290576182599
VDP.02446	0.145999121712642	-0.115670651586169	0.112676144855833	0.0113056072615837	0.0825977942830733	0.0440568847165103	0.0346576729041504	0.0895423015146491	0.0283005956296928	-0.00252351562573352
VDP.03150	0.187738686725078	-0.0259123059133763	-0.114674368274084	0.0329990771833016	0.0936242705650868	0.00742914036592471	0.00324969796792442	-0.0264331858511557	0.0346280327617393	-0.0289395567257748
VDP.04666	0.139985383976871	0.112846901708875	0.211190828415346	0.0898851409967349	0.0460777557621557	-0.0987413800335895	0.0083452434367269	-0.0410426554379032	-0.0337056663132406	0.0849535782927276
VDP.02613	0.192812074057093	0.0971275274874262	-0.0675940627513466	0.0682058220610121	0.0799474010156351	-0.0511247328382401	-0.0188728979513046	-0.0475805450633344	-0.0597524869399063	0.0230863135450105
VDP.05979	0.145101861869664	-0.0308027817056809	-0.144087911616338	0.037282875718595	0.104032718467246	-0.0862108872211657	0.0053850756978254	0.0543562361418911	0.00923394445388231	-0.0988888977866182
VDP.03603	0.115415547423121	-0.141308503318269	-0.153278696628069	-0.0651692712325005	-0.0190412020817791	0.133262655608997	-0.0246051353521902	-0.143002666802909	0.0228218978922822	0.0087721408594285
VDP.05865	0.165239360075023	0.183228852136267	0.033523575302	-0.084430981407852	-0.30155201976248	-0.0547893591510352	-0.040941444076199	0.047041877715953	0.0732013910310801	-0.0427232381987603
VDP.04145	0.182941861640678	-0.0321714090874557	-0.149046977448588	0.0194587882929122	0.0575591665103228	0.0417343060888586	-0.00238569885450118	-0.0363807086743067	0.0248825808131598	-0.0141709816915665
VDP.04329	0.171418800299353	0.102727536808703	0.211959349630192	0.0435398321540557	0.0334730219267925	0.016471638681349	-0.00904500248411516	-0.00381996900804097	-0.0465389505722205	-0.0220340740980605
VDP.02580	0.126729785629102	-0.215900502418984	-0.0888618705197894	-0.00749355634648776	0.00166544909341415	-0.0449460000143183	-0.0487123665113452	-0.0249150345508006	-0.0470131382536534	-0.00324592653713928
VDP.04899	0.151758604692856	0.0901414592446346	-0.221932824517843	-0.0273449662462938	-0.111249695617163	-0.125926485780766	0.015872788229578	0.134036850499362	0.0336953099740888	-0.0732432092441825
VDP.06929	0.0769918632296262	0.128256341736383	0.198486080178538	0.0683326648958124	0.0548838742310614	0.064644156526674	0.0291404523513094	0.0151636771628511	-0.0162696046219101	0.0421664633895743
VDP.03362	0.124793308495645	0.0924217652406367	-0.16852878995732	-0.0232226830956093	0.0514885572165888	0.201772707130615	0.116123350696392	0.0357068037838222	-0.00110948214680645	0.0717659746547619
VDP.03834	0.112147728353755	-0.213134070845467	-0.0178567957285687	-0.0466145402416572	-0.0310634455622145	0.0566502425531561	0.0167241287035704	0.0892416908358618	-0.0240447855678184	-0.00153557703831457
VDP.01354	0.187301387785285	-0.063850350117931	-0.0659660379398639	0.0139976261680491	0.0503846292407243	0.0373283046386987	-0.00603881863145069	-0.0254365294750995	0.0378177139892394	-0.0192864718821172
VDP.01595	0.0833714069080555	-0.134836408214905	-0.0664440530446824	-0.027335971139265	0.0305305729636625	0.169606576525206	0.0624468505707701	0.0853362610330333	0.0471229168626472	-0.0225362634041475
VDP.06374	0.141081402717188	-0.0297314434875863	-0.161798858798567	-0.0449292559070037	-0.00143507915468137	0.204456153462471	0.0242292917681649	-0.107912925656582	0.0182025314729256	0.00458855616107321
VDP.02239	0.154591936150917	0.120080305866688	-0.249674544781101	0.0157429385250795	0.143058260267996	-0.0219268592800627	0.109562232616186	0.181382973520374	-0.066704049671784	-0.00804128764316066
VDP.06282	0.210804178497546	0.0414580367336456	-0.050806155303048	0.0407931435955691	0.077122417580752	-0.000501083600423156	-0.0136559557714231	-0.0389232433727085	0.00574872490743235	0.0193150639920037
VDP.04758	0.1682160652581	0.0110042503665585	-0.147517250712509	0.00812296537857205	-0.000632007711198404	0.0604074321107696	-0.052784989083886	-0.153727913374559	-0.0656401817064969	-0.0232781325344491
VDP.01798	0.074382144113692	0.1385517330338	-0.227340605174887	0.052082705363646	0.232591209559388	-0.00619726125518888	0.162347038745505	0.229343049956001	-0.078896991921669	0.0206374340621765
VDP.02523	0.1845236858601	0.0503306912486037	0.137160535765677	0.077126005923694	0.0589518608887516	-0.10515412130253	-0.0373698758032706	-0.0704591808767005	-0.0190410708392881	0.0367738395014083
VDP.01358	0.179287467510226	0.0478380009486818	0.00510484774245284	0.0381484814826041	0.112550392265369	0.013935083607937	0.0305235634597698	0.0977436393220737	-0.00580987659360423	-0.0779200868623529
VDP.03466	0.186911908795717	0.236127811507829	0.172363490378808	0.00433851317940259	-0.136403191037663	-0.13675759713401	0.00148062233249605	0.009041000425021	-0.00852620557693175	0.110910485770871
VDP.01094	0.181233618888591	0.0155811208751111	0.00606350929171497	0.0469065128789758	0.0481083342046888	-0.0241150706738882	-0.0213386664425721	-0.0300730112409668	0.0102372215147522	-0.0154033925229398
VDP.02398	0.048674172159687	0.203146301702768	0.237156285949621	0.0422139970583142	0.0582907738151861	0.123592632515121	0.07742495426318	-0.0161430343681836	-0.0463992602479289	0.188930448019879
VDP.05921	0.204583625233512	0.0417905980264173	0.0552546926849911	0.0612322678567764	0.0605079388000687	-0.0727673258821351	-0.032324378189911	-0.00659886873857488	0.00561143463527281	-0.0115915383809294
VDP.03611	0.196427034068173	0.0275101127005944	-0.0290751709863494	0.0604399753383207	0.14680565804404	-0.0212346140034265	0.0124579555081927	0.0363274100256022	-0.00958109775014743	-0.0240268165870026
VDP.02004	0.122694803665754	0.0946622309626571	-0.178529767440455	-0.10193617752364	0.00416301267445357	0.305190049795336	0.125495814075005	-0.097190051562745	-0.0170330764665576	0.0848142624115188
VDP.03899	0.130340730638226	-0.0438208146654886	0.0649290503740365	-0.025949900478458	0.0716086216265665	0.15957528525172	0.0619041159329954	0.0686423434752584	0.0947448831645135	-0.0544792614484471
VDP.04670	0.107475385347474	0.0372133424921965	-0.218982989154844	-0.0683610971487106	-0.0329187912516254	0.177420714792453	0.00402635323899948	-0.19805875551545	-0.0827740006895102	0.0552488114142011
VDP.05164	0.057974710682131	-0.17255546712327	-0.0961337922106016	0.0437222949230852	0.072123283608644	-0.0148457835951551	0.0349918484126421	0.124874962345006	0.0192738148658972	0.0287081871507486
VDP.02520	0.167121248977619	0.129949927264673	0.0237514503416943	-0.0256438752828757	0.0233074958857032	0.153774574790924	0.0804079934996928	0.0990136832994568	-0.0352751984794573	-0.0453138168717973
VDP.02375	0.179875149948903	-0.0353192511695413	-0.200310138412767	0.00526796762796053	0.0392679423734553	0.0326703263146219	-0.0407928402294636	-0.117309319022245	-0.0161374004104335	-0.00251192636879325
VDP.06100	0.175591269549722	-0.0211980467984387	-0.187255566022717	0.0407579919331429	0.082966054921221	-0.0342370423054641	-0.0405117061763519	-0.0716456167629703	-0.0199213820214159	-0.0315113886013482
VDP.01035	0.0864259911169202	0.0849241478072172	-0.0483738609126973	-0.0280008532524121	-0.0362202816855988	0.0874881585139599	0.0249326611069107	-0.031701969526102	-0.0464010065621568	-0.0184783451946462
VDP.01395	0.206762930442138	0.156040578154011	-0.136924093457063	0.015789348719453	0.0226174994935456	-0.00860593700675558	0.0409807794944335	0.0346464404731004	-0.0378443094205579	0.0522426505353259
VDP.04612	0.21537204754103	0.1608592284642	0.0213867354406602	0.0302659063266242	0.0988639131634107	0.031898177324926	0.0688042818597594	0.0456618831833856	-0.0483760934916702	0.0630064551579908
